date,RV
2018-06-02,19.311340430287576
2018-06-03,17.80724364323287
2018-06-04,24.376011817277977
2018-06-05,30.512070602713
2018-06-06,20.780473592320696
2018-06-07,12.95285921481511
2018-06-08,11.477023517513397
2018-06-09,7.5475776537238595
2018-06-10,47.907209033452034
2018-06-11,40.6869273450735
2018-06-12,41.40505912003064
2018-06-13,76.43974642926334
2018-06-14,116.10037654476663
2018-06-15,33.44773036064212
2018-06-16,14.42100759082314
2018-06-17,8.573212854084694
2018-06-18,25.1858711654407
2018-06-19,14.340852047587102
2018-06-20,19.40629925059709
2018-06-21,10.658279143776102
2018-06-22,38.87213902770108
2018-06-23,33.810917540532756
2018-06-24,70.71481796231767
2018-06-25,38.377820331534316
2018-06-28,10.619413242020615
2018-06-29,29.871593881129442
2018-06-30,53.81702560833001
2018-07-01,39.6691962231085
2018-07-02,47.04678982955247
2018-07-03,32.484578388265916
2018-07-05,27.193155802176353
2018-07-06,20.870410815891734
2018-07-07,10.184705295805822
2018-07-08,18.918341309298704
2018-07-09,10.529720941993524
2018-07-10,26.497527440337397
2018-07-11,31.867872795726797
2018-07-12,13.824346115042358
2018-07-13,62.51191786073788
2018-07-14,23.3737285718265
2018-07-15,13.263572519855241
2018-07-16,25.469023346533106
2018-07-17,47.10106206463496
2018-07-18,97.58001369471503
2018-07-19,80.91159563506375
2018-07-20,79.5834823702746
2018-07-21,49.03986269275917
2018-07-22,35.853616510098945
2018-07-23,56.02139534288416
2018-07-24,57.27897423463692
2018-07-25,27.51775193232202
2018-07-26,14.372549793817317
2018-07-27,38.439844870836076
2018-07-28,16.15747565483349
2018-07-29,7.081427688630613
2018-07-30,27.182036627360407
2018-07-31,29.331013389487495
2018-08-01,30.456228373992555
2018-08-02,29.35835128888563
2018-08-03,40.279144064715666
2018-08-04,29.135484954062004
2018-08-05,16.69654990182878
2018-08-06,29.989214178008726
2018-08-07,18.6641376098148
2018-08-08,64.54371625346273
2018-08-09,59.96315577319724
2018-08-10,44.22176851226733
2018-08-11,76.38241973854275
2018-08-12,26.879518931343647
2018-08-13,25.339629296502995
2018-08-14,161.72940088583576
2018-08-15,108.39973937640332
2018-08-16,53.03785991531149
2018-08-17,76.06721004673884
2018-08-18,87.88922174848138
2018-08-19,48.491248106565145
2018-08-20,28.975351791332347
2018-08-21,41.02782199438556
2018-08-22,54.95567681823864
2018-08-23,33.80568884809039
2018-08-24,14.868964118313965
2018-08-25,10.78596871636449
2018-08-26,9.596352200326617
2018-08-27,17.175507457571747
2018-08-28,31.120509533270987
2018-08-29,36.69972520868543
2018-08-30,34.00588787574672
2018-08-31,19.257599973337182
2018-09-01,27.30572895832479
2018-09-02,21.773664480205852
2018-09-03,12.193320295851636
2018-09-04,9.582437461905913
2018-09-05,55.00820452926091
2018-09-06,69.88265912680959
2018-09-07,36.66038183973785
2018-09-08,31.03352382825476
2018-09-09,28.485650645056502
2018-09-10,40.64689268946618
2018-09-11,28.596677914122914
2018-09-12,46.62374894446746
2018-09-13,44.36713729176842
2018-09-14,46.695242301644555
2018-09-15,24.936503563405477
2018-09-16,25.724651252655523
2018-09-17,33.52863065767917
2018-09-18,48.10278750546354
2018-09-19,67.77457380803055
2018-09-20,31.882234969164596
2018-09-21,168.3271608226088
2018-09-22,56.05963772470619
2018-09-23,80.8499447221893
2018-09-24,40.52965100122573
2018-09-25,48.54030726458443
2018-09-26,50.63338229192912
2018-09-27,44.32646472524297
2018-09-28,40.87333926068871
2018-09-29,24.70422385035632
2018-09-30,20.790983702747376
2018-10-01,16.59139464988125
2018-10-02,9.131968165233536
2018-10-03,14.543974363053145
2018-10-04,9.893922260757787
2018-10-05,5.740717095811434
2018-10-06,8.786597650752
2018-10-07,9.246297595768294
2018-10-08,11.700519075603506
2018-10-09,7.644475054911584
2018-10-10,5.997730019226633
2018-10-11,56.84024781219284
2018-10-12,39.18811021502483
2018-10-13,10.996899881354304
2018-10-14,7.316600629264981
2018-10-15,113.83842198394082
2018-10-16,17.749161674001336
2018-10-17,13.800122660100044
2018-10-18,10.611306867877845
2018-10-20,4.105603001936601
2018-10-21,3.7181304797074417
2018-10-22,5.629216307168763
2018-10-23,10.385681199421203
2018-10-24,4.400281411071321
2018-10-25,3.956484002551521
2018-10-26,7.04036407638527
2018-10-27,2.6500327890744133
2018-10-28,2.3337019816362
2018-10-29,11.199363376953519
2018-10-30,3.2599903261946834
2018-10-31,8.600019243358311
2018-11-01,3.814955985202646
2018-11-02,6.097643294741734
2018-11-03,5.125150326584383
2018-11-04,17.619524276433634
2018-11-05,11.759976575438097
2018-11-06,16.899233123962357
2018-11-07,16.15292292802407
2018-11-08,13.968325715876503
2018-11-09,13.536944074845884
2018-11-10,5.037935004324754
2018-11-11,8.946074703219978
2018-11-12,7.3405769701758
2018-11-13,7.607803761099845
2018-11-15,81.77932943590604
2018-11-16,22.897880822162428
2018-11-17,15.05796548600319
2018-11-18,8.342069491545
2018-11-19,81.30656717414514
2018-11-20,166.80545599318162
2018-11-21,92.04228016679696
2018-11-22,33.06213503649839
2018-11-23,55.55374746543841
2018-11-24,43.94164017350775
2018-11-25,156.33114927686248
2018-11-26,104.83381741920336
2018-11-27,50.31806059134004
2018-11-28,74.18881458426661
2018-11-29,82.66145313064396
2018-11-30,57.29263684042505
2018-12-01,33.55196683115587
2018-12-02,38.00814062575146
2018-12-03,38.01574033602758
2018-12-04,36.1220625917149
2018-12-05,33.670705240239684
2018-12-06,71.49439838704964
2018-12-07,136.0880428575408
2018-12-08,84.31673236858008
2018-12-09,53.44048254645731
2018-12-10,37.93484577569051
2018-12-11,20.727443247534513
2018-12-12,20.19045106039038
2018-12-13,21.326394978009446
2018-12-14,17.836057043649042
2018-12-15,12.877931960264668
2018-12-16,15.440041297759244
2018-12-17,36.40206194423309
2018-12-18,38.41094528312883
2018-12-19,92.62348367967749
2018-12-20,97.58829952621676
2018-12-21,200.76378984909354
2018-12-22,57.96031131533805
2018-12-23,55.47227463016092
2018-12-24,84.28380957357935
2018-12-25,98.49428978911115
2018-12-26,57.73063276453547
2018-12-27,51.29649112797206
2018-12-28,48.63721002273415
2018-12-29,58.94336691742711
2018-12-30,66.06013458145
2018-12-31,25.502395867773956
2019-01-01,16.151139983609717
2019-01-02,21.925351302072293
2019-01-03,24.84686703632945
2019-01-04,14.822155238692725
2019-01-05,21.74008840352936
2019-01-06,39.69231624920731
2019-01-07,34.127044389213424
2019-01-08,20.594570075383036
2019-01-09,30.528515613838245
