date,RV
2012-01-12,0.3868965682884681
2012-01-13,0.6993360891134266
2012-01-16,0.27113244598325137
2012-01-17,0.3976139199195673
2012-01-18,0.6159083704265815
2012-01-19,0.39614355098294957
2012-01-20,0.3733951729295478
2012-01-23,0.384460270420094
2012-01-24,0.4692071155825749
2012-01-25,0.5635959355499734
2012-01-26,0.35543180598007085
2012-01-27,0.5759946259024964
2012-01-30,0.31093579153405376
2012-01-31,0.4067301057641372
2012-02-01,0.5976144313408908
2012-02-02,0.5676622647343864
2012-02-03,0.5378491551320349
2012-02-06,0.4479462419008459
2012-02-07,0.5119265243695148
2012-02-08,0.36455997061737233
2012-02-09,0.5263124185432841
2012-02-10,0.3151351266270756
2012-02-13,0.3066969621554187
2012-02-14,0.3858957259958202
2012-02-15,0.4814673475675101
2012-02-16,0.5002571872313644
2012-02-17,0.2950043709483757
2012-02-20,0.27073556076167876
2012-02-21,0.7987150457620706
2012-02-22,0.29125884655950934
2012-02-23,0.32126271401721485
2012-02-24,0.2380675602338366
2012-02-27,0.3192798240116046
2012-02-28,0.30159167801120895
2012-02-29,0.39890413080977083
2012-03-01,0.3136833389829885
2012-03-02,0.25996454644487726
2012-03-05,0.347766292521876
2012-03-06,0.23249928521755334
2012-03-07,0.23627211617767366
2012-03-08,0.33438787417041443
2012-03-09,0.3065476396493458
2012-03-12,0.2509508343886097
2012-03-13,0.29368172012630356
2012-03-14,0.31444310565053096
2012-03-15,0.2620659792083764
2012-03-16,0.31360096113201463
2012-03-19,0.20407535216999165
2012-03-20,0.24135390414048802
2012-03-21,0.24357449389255736
2012-03-22,0.2855764373314155
2012-03-23,0.30052161097535274
2012-03-26,0.34150141326813604
2012-03-27,0.21929152477283867
2012-03-28,0.2678361284690493
2012-03-29,0.26531200375202546
2012-03-30,0.328775355103265
2012-04-02,0.19822463281410313
2012-04-03,0.38715316785828663
2012-04-04,0.3128987104788998
2012-04-05,0.1872222337355794
2012-04-06,0.19905581635386632
2012-04-10,0.3373187195218127
2012-04-11,0.2768025474149359
2012-04-12,0.24056726938042713
2012-04-13,0.1938449938086051
2012-04-16,0.3758770396613126
2012-04-17,0.22535110041943127
2012-04-18,0.32919078922552386
2012-04-19,0.2607930095961114
2012-04-20,0.22665264847275207
2012-04-23,0.16475440296221827
2012-04-24,0.15681816809074847
2012-04-25,0.310413602089473
2012-04-26,0.20437313873320592
2012-04-27,0.24332872454788051
2012-04-30,0.10061121538749788
2012-05-01,0.18427891914696207
2012-05-02,0.28402774473756953
2012-05-03,0.15374947650308687
2012-05-04,0.15004136368724902
2012-05-07,0.31028288849288976
2012-05-08,0.23080271944748634
2012-05-09,0.26626727406114326
2012-05-10,0.19411464469508613
2012-05-11,0.19535154653120435
2012-05-14,0.194607286704663
2012-05-15,0.27392076025835305
2012-05-16,0.3817931902310696
2012-05-17,0.3480091374102826
2012-05-18,0.3894863571135087
2012-05-21,0.2718843014870251
2012-05-22,0.3193329274672264
2012-05-23,0.4206517699421095
2012-05-24,0.4564717040136922
2012-05-25,0.33146506691367494
2012-05-28,0.22093635405497705
2012-05-29,0.3068979125109459
2012-05-30,0.35533329572169614
2012-05-31,0.383149809576041
2012-06-01,0.6998534958999275
2012-06-05,0.3929389729404781
2012-06-06,0.38570622034522717
2012-06-07,0.4766641513075352
2012-06-08,0.33591595361223453
2012-06-11,0.4139266032090662
2012-06-12,0.45242002047524904
2012-06-13,0.36252929506794057
2012-06-14,0.3276933526002455
2012-06-15,0.252321160834596
2012-06-18,0.47541983217066014
2012-06-19,0.310580089578846
2012-06-20,0.5455736126485309
2012-06-21,0.43316594527402535
2012-06-22,0.2685804436464472
2012-06-25,0.18557486119380345
2012-06-26,0.3251892418242386
2012-06-27,0.1727340807540996
2012-06-28,0.30002213938338457
2012-06-29,1.0208562200172187
2012-07-02,0.22706839884151717
2012-07-03,0.17617377477128013
2012-07-04,0.16176802351163305
2012-07-05,0.41555833088586824
2012-07-06,0.2195853138447733
2012-07-09,0.23663284474733665
2012-07-10,0.19498891778994618
2012-07-11,0.2502226359747817
2012-07-12,0.22108580449670967
2012-07-13,0.3147886687640272
2012-07-16,0.2437033916643412
2012-07-17,0.3759782895884554
2012-07-18,0.3038786093488159
2012-07-19,0.3155511808550675
2012-07-20,0.32753862876239165
2012-07-23,0.31003552604343326
2012-07-24,0.2582215260983577
2012-07-25,0.4171738738463035
2012-07-26,0.6360266688150243
2012-07-27,0.8414700642806436
2012-07-30,0.24160393905066233
2012-07-31,0.33479032918195506
2012-08-01,0.3963369747891554
2012-08-02,1.2897921007056843
2012-08-03,0.47348576856597835
2012-08-06,0.3574129765306607
2012-08-07,0.17628821660741686
2012-08-08,0.17391386844635534
2012-08-09,0.24869325877574186
2012-08-10,0.20339972810063867
2012-08-13,0.1880015932986107
