date,RV
2018-06-02,11.347302343702076
2018-06-03,11.197155713622944
2018-06-04,34.43062298945034
2018-06-05,26.097375033649175
2018-06-06,16.890406608447893
2018-06-07,9.430119857451485
2018-06-08,7.664793442135357
2018-06-09,4.093196906639789
2018-06-10,42.4972267729058
2018-06-11,55.126232159082605
2018-06-12,34.66283255837427
2018-06-13,56.94854392318986
2018-06-14,58.43178712672421
2018-06-15,29.412073919938685
2018-06-16,17.556775679736937
2018-06-17,11.247317887134598
2018-06-18,28.9199481011844
2018-06-19,12.410460044992185
2018-06-20,14.337961881016863
2018-06-21,6.644533082909582
2018-06-22,33.921186722380185
2018-06-23,30.648083460606987
2018-06-24,57.48772647435895
2018-06-25,21.20633655786093
2018-06-28,8.445896152774427
2018-06-29,21.032718568721034
2018-06-30,28.252163149762684
2018-07-01,12.503894970569906
2018-07-02,15.089599357206282
2018-07-03,19.708198017017644
2018-07-05,25.974018065159605
2018-07-06,13.396313248185034
2018-07-07,6.112217874925303
2018-07-08,9.965569615190931
2018-07-09,7.5684590330201855
2018-07-10,12.921801149648084
2018-07-11,11.332476854929203
2018-07-12,7.907188613780077
2018-07-13,9.96663464264811
2018-07-14,5.127264563268253
2018-07-15,4.691256487501033
2018-07-16,9.996372625235468
2018-07-17,25.27563893116253
2018-07-18,27.68888244786256
2018-07-19,18.672045405360063
2018-07-20,23.665274316584522
2018-07-21,11.46696647936543
2018-07-22,5.4235880450186755
2018-07-23,14.230900283837197
2018-07-24,20.558478957004816
2018-07-25,11.590037956400273
2018-07-26,7.935048042284017
2018-07-27,11.388742828675593
2018-07-28,5.207483894043565
2018-07-29,3.3982200278873407
2018-07-30,8.750350507592806
2018-07-31,11.925691727166221
2018-08-01,24.2295333944861
2018-08-02,11.650591662178345
2018-08-03,16.51993119691241
2018-08-04,7.322842544426452
2018-08-05,4.603142810938398
2018-08-06,4.941278293528349
2018-08-07,15.885262557991924
2018-08-08,57.66692258244129
2018-08-09,51.84856458429713
2018-08-10,20.01105641105577
2018-08-11,62.778235268604
2018-08-12,26.861486855034176
2018-08-13,17.323007889723343
2018-08-14,65.03652754149151
2018-08-15,85.72323254457612
2018-08-16,42.32463846383808
2018-08-17,62.97213991968952
2018-08-18,139.84326807598327
2018-08-19,64.86854265835456
2018-08-20,32.4391407337772
2018-08-21,41.726798659166626
2018-08-22,52.149991914162
2018-08-23,30.977080603434715
2018-08-24,12.466868563017542
