date,RV
2012-01-12,0.22653479942988392
2012-01-13,0.3410563982855029
2012-01-16,0.21319206336923976
2012-01-17,0.22601606744244612
2012-01-18,0.2841993096577557
2012-01-19,0.19862682211691707
2012-01-20,0.2813998747377832
2012-01-23,0.2544463807485352
2012-01-24,0.3247800183965922
2012-01-25,0.2864782606955911
2012-01-26,0.23954036587071756
2012-01-27,0.33126851144430924
2012-01-30,0.19459979406209402
2012-01-31,0.24965224599918837
2012-02-01,0.32842930606793574
2012-02-02,0.3244112923956361
2012-02-03,0.24824296034599738
2012-02-06,0.24224453839563212
2012-02-07,0.2264218205422556
2012-02-08,0.2332471691476942
2012-02-09,0.29358874400414475
2012-02-10,0.19242585623887773
2012-02-13,0.1604117779108724
2012-02-14,0.16374604000434642
2012-02-15,0.22998603153602215
2012-02-16,0.2125325449094412
2012-02-17,0.15410563789607606
2012-02-20,0.19648420528347565
2012-02-21,0.3064513710570038
2012-02-22,0.3049078039954777
2012-02-23,0.16966533260725045
2012-02-24,0.16665138543306346
2012-02-27,0.15015981713421386
2012-02-28,0.14628843042723166
2012-02-29,0.3004793163527201
2012-03-01,0.1587051031886691
2012-03-02,0.15043853121773046
2012-03-05,0.2063499643394942
2012-03-06,0.16630402841839273
2012-03-07,0.10458461423831307
2012-03-08,0.18170422775484918
2012-03-09,0.2256194189062284
2012-03-12,0.19946492335816524
2012-03-13,0.21279786671178652
2012-03-14,0.1926762628980445
2012-03-15,0.21095455442893057
2012-03-16,0.19043544187773542
2012-03-19,0.14984045312761585
2012-03-20,0.15732358206082955
2012-03-21,0.2340117546607843
2012-03-22,0.16698107800194426
2012-03-23,0.1465867206240737
2012-03-26,0.18527133943124086
2012-03-27,0.1450848571802112
2012-03-28,0.1932285078644486
2012-03-29,0.14005427086207284
2012-03-30,0.21103282631008713
2012-04-02,0.17668430380260014
2012-04-03,0.16985494002044385
2012-04-04,0.20883415599625393
2012-04-05,0.15861347673024312
2012-04-06,0.15999751011424038
2012-04-10,0.1868232780448286
2012-04-11,0.139651536676935
2012-04-12,0.1461317325156789
2012-04-13,0.13509747999072944
2012-04-16,0.2130091324708617
2012-04-17,0.13464242745761745
2012-04-18,0.2606751106730669
2012-04-19,0.15115282906146282
2012-04-20,0.19908294155517098
2012-04-23,0.11060978989737398
2012-04-24,0.12441311795641899
2012-04-25,0.2843608578744148
2012-04-26,0.11806765976962694
2012-04-27,0.2132813853566181
2012-04-30,0.10265119440120452
2012-05-01,0.11507439280555244
2012-05-02,0.1532798944477542
2012-05-03,0.12871959790313584
2012-05-04,0.08306403409265112
2012-05-07,0.17332581990846013
2012-05-08,0.1153814143594606
2012-05-09,0.14991423535310988
2012-05-10,0.21217544700667545
2012-05-11,0.1318668520863148
2012-05-14,0.15520149712582507
2012-05-15,0.18223222668766845
2012-05-16,0.31567926861473233
2012-05-17,0.16704007579707889
2012-05-18,0.19607695431727745
2012-05-21,0.16827415462501769
2012-05-22,0.19148441000573127
2012-05-23,0.2658262881877602
2012-05-24,0.22708072037453955
2012-05-25,0.18235485823479794
2012-05-28,0.17019937547670314
2012-05-29,0.159704966479773
2012-05-30,0.2161045907712625
2012-05-31,0.16501329925278319
2012-06-01,0.38775677245109796
2012-06-05,0.16245726418305645
2012-06-06,0.24411149825265774
2012-06-07,0.35449516219178334
2012-06-08,0.17737001849855213
2012-06-11,0.22734109390764917
2012-06-12,0.213018453297134
2012-06-13,0.18180075993519415
2012-06-14,0.21083366532224806
2012-06-15,0.2358769238470215
2012-06-18,0.3006031258667909
2012-06-19,0.162733387741794
2012-06-20,0.24919944813334186
2012-06-21,0.20253139052437408
2012-06-22,0.15213317404896567
2012-06-25,0.11321719498103217
2012-06-26,0.14595904998563525
2012-06-27,0.08613758211388024
2012-06-28,0.15222546532181647
2012-06-29,0.532682571856329
2012-07-02,0.26820128936582854
2012-07-03,0.14487484533721853
2012-07-04,0.1267635016623211
2012-07-05,0.24644327234158217
2012-07-06,0.12127087268080905
2012-07-09,0.1621689988869373
2012-07-10,0.09387999034932011
2012-07-11,0.11730523729322609
2012-07-12,0.12939605059469364
2012-07-13,0.23768103720825295
2012-07-16,0.121530659677756
2012-07-17,0.18009500741729917
2012-07-18,0.17914547035868855
2012-07-19,0.14878868258806716
2012-07-20,0.14501351917439279
2012-07-23,0.15731691466419512
2012-07-24,0.11997491662293591
2012-07-25,0.33582345394860885
2012-07-26,0.2187553971015819
2012-07-27,0.3859385848582844
2012-07-30,0.15870707853125074
2012-07-31,0.16777333704046576
2012-08-01,0.21764247273716866
2012-08-02,0.50306961638472
2012-08-03,0.22389671002259473
2012-08-06,0.19184467292842644
2012-08-07,0.10417048586062097
2012-08-08,0.23061713084387572
2012-08-09,0.14742249748791708
2012-08-10,0.11535025691753435
2012-08-13,0.09397955170572411
2012-08-14,0.11984112525999374
2012-08-15,0.14616455891640048
2012-08-16,0.1103278192684253
2012-08-17,0.12331304807926168
2012-08-20,0.10555716065343397
2012-08-21,0.1607706639229944
2012-08-22,0.13275396843495146
2012-08-23,0.1319896056378474
2012-08-24,0.16429781307494626
2012-08-27,0.08002294969469653
2012-08-28,0.10893135436519662
2012-08-29,0.07785147575963716
2012-08-30,0.086803503958115
2012-08-31,0.16502298479496336
2012-09-03,0.13661005789928748
2012-09-04,0.11597680923219432
2012-09-05,0.11204242602553369
2012-09-06,0.2120633352532929
2012-09-07,0.22157361243449186
2012-09-10,0.11902626829823998
2012-09-11,0.12691806123395682
2012-09-12,0.19443055671814138
2012-09-13,0.16156871729741443
2012-09-14,0.1866356895512441
2012-09-17,0.17525438734009052
2012-09-18,0.1396707952359836
2012-09-19,0.13478941001446174
2012-09-20,0.13409328537105716
2012-09-21,0.1861710100945133
2012-09-24,0.1578000568393295
2012-09-25,0.14392678434470862
2012-09-26,0.12998412555512023
2012-09-27,0.17797588768514855
2012-09-28,0.19421940374661065
2012-10-01,0.1389240425952726
2012-10-02,0.096650268503103
2012-10-03,0.13805049096578806
2012-10-04,0.12233295636803039
2012-10-05,0.11799798911780013
2012-10-08,0.1291188012394237
2012-10-09,0.11099006218408194
2012-10-10,0.11051475588297685
2012-10-11,0.11618746986224997
2012-10-12,0.11660516624978051
2012-10-15,0.0891254880234712
2012-10-16,0.09040489700765966
2012-10-17,0.15820571971942413
2012-10-18,0.10075295235997002
2012-10-19,0.09955198007235092
2012-10-22,0.10598397961070873
2012-10-23,0.08882656413767603
2012-10-24,0.12367573570553278
2012-10-25,0.14815689471724613
2012-10-26,0.10251812448929869
2012-10-29,0.0943433527803061
2012-10-30,0.0803880218797904
2012-10-31,0.07108693132354743
2012-11-01,0.10010423698820933
2012-11-02,0.11546490351804017
2012-11-05,0.10820635710096399
2012-11-06,0.11863236332239219
2012-11-07,0.1850835590936874
2012-11-08,0.17139751625362387
2012-11-09,0.1131216923360741
2012-11-12,0.08199440033880342
2012-11-13,0.14564078569923544
2012-11-14,0.12523038688050986
2012-11-15,0.11222848342016133
2012-11-16,0.09793093126366859
2012-11-19,0.09365318388116568
2012-11-20,0.1600843447207409
2012-11-21,0.1391675398531548
2012-11-22,0.12216204624399549
2012-11-23,0.10312492954629428
2012-11-26,0.10397374467983282
2012-11-27,0.16554431088137284
2012-11-28,0.08261241711762253
2012-11-29,0.10661646451403532
2012-11-30,0.16628127106119242
2012-12-03,0.09102559747973457
2012-12-04,0.08927960784135604
2012-12-05,0.08185868214336382
2012-12-06,0.1383426830810242
2012-12-07,0.17067937969737407
2012-12-10,0.08335042831835775
2012-12-11,0.10700498637454657
2012-12-12,0.08408609969585008
2012-12-13,0.15668539499633555
2012-12-14,0.12064138688760184
2012-12-17,0.12954427990963274
2012-12-18,0.0723039898950724
2012-12-19,0.09763950939086889
2012-12-20,0.1791458878860984
2012-12-21,0.16214955952546492
2012-12-24,0.08207782533935497
2012-12-25,0.021277968403025663
2012-12-26,0.10813935591721979
2012-12-27,0.15496440960098015
2012-12-28,0.14990052154363473
2012-12-31,0.32243016122003393
2013-01-01,0.0
2013-01-02,0.3648501844715803
2013-01-03,0.19478109233223623
2013-01-04,0.15877911665108926
2013-01-07,0.131724857435951
2013-01-08,0.09181871199231546
2013-01-09,0.09951836071427521
2013-01-10,0.1579310697447489
2013-01-11,0.17348693487998426
2013-01-14,0.15549932805330427
2013-01-15,0.24224233526627229
2013-01-16,0.169984755660078
2013-01-17,0.15150691941716246
2013-01-18,0.2566342068992371
2013-01-21,0.12472986583091335
2013-01-22,0.3159304140463047
2013-01-23,0.18541397685912275
2013-01-24,0.24487915732391657
2013-01-25,0.39389824402696383
2013-01-28,0.19321955238512636
2013-01-29,0.15054204052325376
2013-01-30,0.14216915703870495
2013-01-31,0.18421550555563698
2013-02-01,0.34902842593684724
2013-02-04,0.22463214518345004
2013-02-05,0.39641966960934133
2013-02-06,0.32319293640032376
2013-02-07,0.6764071352729792
2013-02-08,0.5156944431872084
2013-02-11,0.28117066132461793
2013-02-12,0.357264121891967
2013-02-13,0.41971700755224134
2013-02-14,0.3024203486258336
2013-02-15,0.4592533657410898
2013-02-18,0.17916598311895748
2013-02-19,0.19110999049485844
2013-02-20,0.6115092667067107
2013-02-21,0.4769377154918635
2013-02-22,0.4759934494093256
2013-02-25,0.7587988499660911
2013-02-26,0.5933273167596359
2013-02-28,0.2922911929958848
2013-03-01,0.4852427573003704
2013-03-04,0.23852381263253394
2013-03-05,0.24538385060381432
2013-03-06,0.14949961577032003
2013-03-07,0.453334987417743
2013-03-08,0.34196990677448247
2013-03-11,0.16357230117808863
2013-03-12,0.3491241559941218
2013-03-13,0.21256958535009848
2013-03-14,0.22522960847437384
2013-03-15,0.23057892313759867
2013-03-18,0.3531956449189273
2013-03-19,0.49344696959235285
2013-03-20,0.6470806357126889
2013-03-21,0.30744641053387567
2013-03-22,0.23709669651924115
2013-03-25,0.43282551382214374
2013-03-26,0.23730126639861684
